timestamp,user,fullname,text,retweets,replies,likes
2012-06-29T09:42:50,deepijoshi,dpjoshi,http://www.nilestownshipgov.org/wp-content/uploads/2011/06/auli-hotel-in-india.jpg …,0,0,0
2012-06-29T09:43:35,deepijoshi,dpjoshi,http://3.bp.blogspot.com/__jtoLRmurZM/TOkefWjJ1KI/AAAAAAAABR8/qb8jNhl4cTA/s1600/Cable+car+Auli.jpg …,0,0,1
2012-06-29T09:51:24,deepijoshi,dpjoshi,http://wikiski.com/wiki/images/3/3d/Auli_NandaDevi.JPG …,0,0,0
2012-06-30T10:34:25,deepijoshi,dpjoshi,http://www.google.co.jp/search?q=mussoorie's&hl=en&client=safari&prmd=imvns&tbm=isch&tbo=u&source=univ&sa=X&ei=ltTuT5S8A8bXmAWRzYXJDQ&ved=0CGcQsAQ&biw=320&bih=417#i=126 …,0,0,0
2012-06-30T12:26:37,deepijoshi,dpjoshi,http://www.google.co.jp/search?q=mussoorie's&hl=en&client=safari&prmd=imvns&tbm=isch&tbo=u&source=univ&sa=X&ei=ltTuT5S8A8bXmAWRzYXJDQ&ved=0CGcQsAQ&biw=320&bih=417#i=248 …,0,0,0
2012-06-30T12:37:17,deepijoshi,dpjoshi,http://www.google.co.jp/search?q=mussoorie's&hl=en&client=safari&prmd=imvns&tbm=isch&tbo=u&source=univ&sa=X&ei=ltTuT5S8A8bXmAWRzYXJDQ&ved=0CGcQsAQ&biw=320&bih=417#i=280 …,0,0,0
2012-07-02T17:40:28,deepijoshi,dpjoshi,@ystk_yrk,0,0,0
2012-07-03T02:59:04,deepijoshi,dpjoshi,http://www.google.co.jp/search?hl=en&client=safari&q=valley+of+flowers+pictures&revid=1631617831&sa=X&ei=KVPyT7PcC4mYmQWxkKDADQ&ved=0CIABENUCKAA&biw=320&bih=416#miuv=6 …,0,0,0
2012-07-03T03:05:51,deepijoshi,dpjoshi,http://uttarakhand.blog.com/files/2011/08/Vally-of-Flowers-in-Uttarakhand.jpeg …,0,0,0
2012-07-03T03:15:49,deepijoshi,dpjoshi,http://www.holidaystoindia.net/Assets/images/inside/The_Vally_Of_Flowers/New_img.jpg …,0,0,0
2012-07-03T03:16:15,deepijoshi,dpjoshi,http://3.bp.blogspot.com/-f4JTU-wZAQs/Tq9y0LExayI/AAAAAAAAEZw/Yy-kEihLnz4/s1600/Valley%2Bof%2BFlowers%2Bin%2Bthe%2BHimalayas%2B02.jpg …,0,0,0
2012-07-10T09:47:43,deepijoshi,dpjoshi,http://www.usefilm.com/images/4/1/4/5/4145/1061245-medium.jpg …,0,0,0
2012-07-10T10:13:47,deepijoshi,dpjoshi,http://www.indiamike.com/files/images/09/12/11/swargarohini-v.jpg …,0,0,0
2012-07-10T10:14:37,deepijoshi,dpjoshi,"http://upload.wikimedia.org/wikipedia/commons/a/aa/Swargarohini_and_Bandarpunch_in_the_Himalaya,_from_Landour.jpg …",0,0,0
2012-07-10T10:17:21,deepijoshi,dpjoshi,http://www.usefilm.com/images/3/9/6/5/3965/1015156-medium.jpg …,0,0,0
2012-07-15T03:14:41,deepijoshi,dpjoshi,http://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Swami_Vivekananda_Jaipur.jpg/200px-Swami_Vivekananda_Jaipur.jpg …,0,0,0
2012-07-16T15:04:29,deepijoshi,dpjoshi,http://4.bp.blogspot.com/_Rjgb-E4n36M/TQlSc4T3QRI/AAAAAAAAEu8/bc-MTJNmc4w/s1600/bg-12-001-wallpaper_big2.jpg …,0,0,0
2012-08-26T09:15:20,deepijoshi,dpjoshi,http://www.blog2013.net/images/2012/07/Happy-birthday-cards-1.jpg …,0,0,1
2013-01-29T02:04:11,deepijoshi,dpjoshi,"@imarshadwarsi  
Ur rock star paji ...",0,0,0
2013-01-29T02:06:07,deepijoshi,dpjoshi,"@imarshadwarsi 
Love u paji ...",0,0,0
2013-02-05T02:57:35,deepijoshi,dpjoshi,#Vocabulary builder #games in Hindi Dictionary & Vocabulary are helpful to learn new words.u http://ithinkdiff.net/iphone-applications/hindi-dictionary/ …,0,0,0
2013-03-05T09:00:28,deepijoshi,dpjoshi,@FarahKhanAli  no need of Muslim'picture  all people are  scared to Muslim..,0,0,0
2013-03-05T17:05:05,deepijoshi,dpjoshi,@barny_84  jay take care for tandoor ........,0,0,0
2013-03-22T11:02:21,deepijoshi,dpjoshi,Yyuul,0,0,0
2013-03-22T11:03:33,deepijoshi,dpjoshi,pic.twitter.com/dsWDb8aw9W,0,0,0
2013-03-22T11:06:12,deepijoshi,dpjoshi,@sardesairajdeep Both r hero ...sir ..,0,0,0
2013-03-22T11:08:42,deepijoshi,dpjoshi,@angelica1205 o genki desu ka ?,0,0,0
2013-03-22T11:11:22,deepijoshi,dpjoshi,"@barny_84  jay I have two relative 
Both r tandoori cook 
They r working five star hotel .........
Please tell me what should I do",0,0,0
2013-03-22T11:17:20,deepijoshi,dpjoshi,"बिना लक्ष्य का जीवन बिना पते के लिफ़ाफ़े के समान है, जो कहीं भी जा सकता है.....",0,0,0
2013-04-01T12:28:54,deepijoshi,dpjoshi,I'm using Viber to make free calls and send free messages on my iPhone http://www.viber.com/dl  http://www.viber.com ,0,0,0
2013-04-18T09:36:45,deepijoshi,dpjoshi,"@basuanurag @gdebashree 
Namaskar Dada ....!
Dada I like your  movie Barfi 
@ sp I like Ibd kd show 
Which u r  judging",0,0,0
2013-04-18T10:09:32,deepijoshi,dpjoshi,कलाकार प्रकृति का प्रेमी है अत: वह उसका दास भी है और स्वामी भी,0,0,0
2013-04-19T12:36:15,deepijoshi,dpjoshi,"@madhukishwar @mayank29gupta 
Madhu ji u did great job .....",0,0,0
2013-04-23T03:27:08,deepijoshi,dpjoshi,"@TarekFatah @azmishabana 
Tarek sir I have seen ur all video conversation , I love speech 
Really u should born in India",0,0,0
2013-04-23T15:28:47,deepijoshi,dpjoshi,"@TarekFatah Namaskar sir 
Aap Kaise hen sir 
Ur great person sir ....",0,0,0
2013-04-29T09:03:36,deepijoshi,dpjoshi,@Swamy39 thanks sir u doing good job ........,0,0,0
2013-04-29T09:20:05,deepijoshi,dpjoshi,"तिनका कबहुँ ना निन्दिये, जो पाँवन तर होय,
कबहुँ उड़ी आँखिन पड़े, तो पीर घनेरी होय।",0,0,0
2013-04-29T09:22:08,deepijoshi,dpjoshi,एक छोटे से तिनके की भी कभी निंदा न करो जो तुम्हारे पांवों के नीचे दब जाता है.यदि कभी वह तिनकाउड़कर आँख में आगिरे तो कितनी गहरी पीड़ाहोती है,0,0,0
2013-04-29T09:25:32,deepijoshi,dpjoshi,"अनुभव की पाठशाला में जो पाठ सीखे जाते हैं, वे पुस्तकों और विश्वविद्यालयों में नहीं मिलते।",0,0,0
2013-04-30T10:14:30,deepijoshi,dpjoshi,Today I had saffron rice with palak bhujia .....pic.twitter.com/a0LPAzO7l3,0,0,0
2013-04-30T10:18:03,deepijoshi,dpjoshi,@arvind_joshi nice joshi ji,0,1,0
2013-05-02T08:13:59,deepijoshi,dpjoshi,@Sanghmarg सही कहा अापने........,0,0,0
